,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.22,0.22,0.0,0.0,0.26,0.24,0.0,0.06
FC5,0.22,0.22,0.0,0.0,0.26,0.24,0.0,0.06
P3,0.0,0.0,0.32075471698113206,0.33962264150943394,0.0,0.0,0.33962264150943394,0.0
Cz,0.0,0.0,0.3220338983050847,0.3389830508474576,0.0,0.0,0.3389830508474576,0.0
P5,0.21052631578947367,0.21052631578947367,0.0,0.0,0.2807017543859649,0.24561403508771928,0.0,0.05263157894736842
PO3,0.21818181818181817,0.21818181818181817,0.0,0.0,0.2727272727272727,0.23636363636363636,0.0,0.05454545454545454
POz,0.0,0.0,0.3220338983050847,0.3389830508474576,0.0,0.0,0.3389830508474576,0.0
F6,0.21052631578947367,0.21052631578947367,0.0,0.0,0.21052631578947367,0.21052631578947367,0.0,0.15789473684210525
