,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.21052631578947367,0.2631578947368421,0.0,0.0,0.2631578947368421,0.2631578947368421,0.0,0.0
FC5,0.10256410256410256,0.28205128205128205,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0
P3,0.0,0.0,0.2361111111111111,0.25,0.0,0.0,0.25,0.2638888888888889
Cz,0.0,0.0,0.23376623376623376,0.24675324675324675,0.0,0.0,0.24675324675324675,0.2727272727272727
P5,0.10256410256410256,0.28205128205128205,0.0,0.0,0.3076923076923077,0.3076923076923077,0.0,0.0
PO3,0.09523809523809523,0.2857142857142857,0.0,0.0,0.30952380952380953,0.30952380952380953,0.0,0.0
POz,0.0,0.0,0.23376623376623376,0.24675324675324675,0.0,0.0,0.24675324675324675,0.2727272727272727
F6,0.0,0.0,0.21176470588235294,0.23529411764705882,0.0,0.0,0.23529411764705882,0.3176470588235294
