,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.25,0.20454545454545456,0.0,0.0,0.17045454545454544,0.2159090909090909,0.0,0.1590909090909091
FC5,0.23076923076923078,0.20512820512820512,0.0,0.0,0.1794871794871795,0.21794871794871795,0.0,0.16666666666666666
P3,0.0,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0
Cz,0.0,0.0,0.38461538461538464,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0
P5,0.21428571428571427,0.21428571428571427,0.0,0.0,0.18571428571428572,0.21428571428571427,0.0,0.17142857142857143
PO3,0.24050632911392406,0.20253164556962025,0.0,0.0,0.17721518987341772,0.21518987341772153,0.0,0.16455696202531644
POz,0.0,0.0,0.38461538461538464,0.3076923076923077,0.0,0.0,0.3076923076923077,0.0
F6,0.208955223880597,0.208955223880597,0.0,0.0,0.19402985074626866,0.208955223880597,0.0,0.1791044776119403
