,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.24444444444444444,0.26666666666666666,0.0,0.0,0.24444444444444444,0.24444444444444444,0.0,0.0
FC5,0.24444444444444444,0.26666666666666666,0.0,0.0,0.24444444444444444,0.24444444444444444,0.0,0.0
P3,0.0,0.0,0.3220338983050847,0.3559322033898305,0.0,0.0,0.3220338983050847,0.0
Cz,0.0,0.0,0.3220338983050847,0.3559322033898305,0.0,0.0,0.3220338983050847,0.0
P5,0.24444444444444444,0.26666666666666666,0.0,0.0,0.24444444444444444,0.24444444444444444,0.0,0.0
PO3,0.24444444444444444,0.26666666666666666,0.0,0.0,0.24444444444444444,0.24444444444444444,0.0,0.0
POz,0.0,0.0,0.3220338983050847,0.3559322033898305,0.0,0.0,0.3220338983050847,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
