,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
FC5,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
P3,0.0,0.0,0.24615384615384617,0.27692307692307694,0.0,0.0,0.26153846153846155,0.2153846153846154
Cz,0.0,0.0,0.2463768115942029,0.2898550724637681,0.0,0.0,0.2608695652173913,0.2028985507246377
P5,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
PO3,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.0
POz,0.0,0.0,0.24242424242424243,0.2878787878787879,0.0,0.0,0.25757575757575757,0.21212121212121213
F6,0.0,0.0,0.24528301886792453,0.2641509433962264,0.0,0.0,0.2641509433962264,0.22641509433962265
