,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.2878787878787879,0.2727272727272727,0.0,0.0,0.22727272727272727,0.21212121212121213,0.0,0.0
FC5,0.2878787878787879,0.2727272727272727,0.0,0.0,0.22727272727272727,0.21212121212121213,0.0,0.0
P3,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.5263157894736842,0.47368421052631576,0.0,0.0,0.0,0.0
P5,0.26785714285714285,0.25,0.0,0.0,0.25,0.23214285714285715,0.0,0.0
PO3,0.26785714285714285,0.25,0.0,0.0,0.25,0.23214285714285715,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
