,P3,Cz,F5,P1,PO3,POz,PO4,PO8
P3,0.21052631578947367,0.2631578947368421,0.2631578947368421,0.0,0.0,0.2631578947368421,0.0,0.0
Cz,0.10638297872340426,0.2978723404255319,0.2978723404255319,0.0,0.0,0.2978723404255319,0.0,0.0
F5,0.09090909090909091,0.2909090909090909,0.3090909090909091,0.0,0.0,0.3090909090909091,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
POz,0.09433962264150944,0.3018867924528302,0.3018867924528302,0.0,0.0,0.3018867924528302,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
