,P3,Cz,F5,P1,PO3,POz,PO4,PO8
P3,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.3684210526315789
Cz,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.3684210526315789
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P1,0.0,0.0,0.0,0.45,0.1,0.0,0.45,0.0
PO3,0.0,0.0,0.0,0.35714285714285715,0.2857142857142857,0.0,0.35714285714285715,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO4,0.0,0.0,0.0,0.45,0.1,0.0,0.45,0.0
PO8,0.1875,0.1875,0.0,0.0,0.0,0.0,0.0,0.625
