,Fz,FC5,P3,Cz,P5,PO3,POz,F6
Fz,0.26952526799387444,0.23124042879019907,0.004594180704441042,0.0015313935681470138,0.24196018376722817,0.21745788667687596,0.006125574272588055,0.027565084226646247
FC5,0.22740524781341107,0.2696793002915452,0.0,0.0,0.23760932944606414,0.24198250728862974,0.0,0.023323615160349854
P3,0.003129890453834116,0.0,0.3302034428794992,0.27856025039123633,0.003129890453834116,0.0,0.24882629107981222,0.13615023474178403
Cz,0.0,0.0,0.2896890343698854,0.3076923076923077,0.0,0.0,0.2569558101472995,0.14566284779050737
P5,0.23319027181688126,0.23605150214592274,0.002861230329041488,0.0,0.2632331902718169,0.23891273247496422,0.004291845493562232,0.02145922746781116
PO3,0.21114369501466276,0.2434017595307918,0.0,0.0,0.24486803519061584,0.27712609970674484,0.0,0.02346041055718475
POz,0.0033277870216306157,0.0,0.26955074875207985,0.26788685524126454,0.0033277870216306157,0.0,0.30282861896838603,0.15307820299500832
F6,0.039045553145336226,0.039045553145336226,0.1822125813449024,0.18872017353579176,0.0368763557483731,0.039045553145336226,0.18872017353579176,0.28633405639913234
