,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.14240506329113925,0.14240506329113925,0.14240506329113925,0.06329113924050633,0.12658227848101267,0.14240506329113925,0.14240506329113925,0.0981012658227848
inferiorparietal-rh,0.14240506329113925,0.14240506329113925,0.14240506329113925,0.06329113924050633,0.12658227848101267,0.14240506329113925,0.14240506329113925,0.0981012658227848
parsopercularis-lh,0.14240506329113925,0.14240506329113925,0.14240506329113925,0.06329113924050633,0.12658227848101267,0.14240506329113925,0.14240506329113925,0.0981012658227848
parstriangularis-rh,0.11515151515151516,0.11515151515151516,0.11515151515151516,0.19393939393939394,0.11515151515151516,0.11515151515151516,0.11515151515151516,0.11515151515151516
rostralmiddlefrontal-lh,0.1368421052631579,0.1368421052631579,0.1368421052631579,0.07017543859649122,0.1368421052631579,0.1368421052631579,0.1368421052631579,0.10877192982456141
superiorfrontal-rh,0.14240506329113925,0.14240506329113925,0.14240506329113925,0.06329113924050633,0.12658227848101267,0.14240506329113925,0.14240506329113925,0.0981012658227848
superiorparietal-rh,0.14240506329113925,0.14240506329113925,0.14240506329113925,0.06329113924050633,0.12658227848101267,0.14240506329113925,0.14240506329113925,0.0981012658227848
superiortemporal-lh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
