,frontalpole-rh,fusiform-lh,insula-lh,isthmuscingulate-rh,lingual-lh,medialorbitofrontal-lh,parahippocampal-lh,parahippocampal-rh
frontalpole-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-lh,0.0,0.20260021668472372,0.1256771397616468,0.16901408450704225,0.1668472372697725,0.0,0.18526543878656554,0.15059588299024917
insula-lh,0.0,0.12719298245614036,0.32894736842105265,0.12719298245614036,0.13706140350877194,0.0,0.1524122807017544,0.12719298245614036
isthmuscingulate-rh,0.0,0.17440543601359004,0.13137032842582105,0.20045300113250283,0.14949037372593432,0.0,0.1664779161947905,0.17780294450736125
lingual-lh,0.0,0.16666666666666666,0.13185654008438819,0.14135021097046413,0.21940928270042195,0.0,0.19725738396624473,0.14345991561181434
medialorbitofrontal-lh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
parahippocampal-lh,0.0,0.17552657973921765,0.1374122367101304,0.15045135406218657,0.1855566700100301,0.0,0.2136409227683049,0.1374122367101304
parahippocampal-rh,0.0,0.1641086186540732,0.13695395513577333,0.18536009445100354,0.15820543093270367,0.0,0.1617473435655254,0.1936245572609209
