,caudalanteriorcingulate-lh,frontalpole-rh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.125,0.13333333333333333,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.08333333333333333
frontalpole-rh,0.11278195488721804,0.15789473684210525,0.11278195488721804,0.12781954887218044,0.15789473684210525,0.12030075187969924,0.13533834586466165,0.07518796992481203
insula-lh,0.125,0.13333333333333333,0.125,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.08333333333333333
lateralorbitofrontal-lh,0.11811023622047244,0.14173228346456693,0.11811023622047244,0.13385826771653545,0.14173228346456693,0.12598425196850394,0.14173228346456693,0.07874015748031496
medialorbitofrontal-lh,0.11278195488721804,0.15789473684210525,0.11278195488721804,0.12781954887218044,0.15789473684210525,0.12030075187969924,0.13533834586466165,0.07518796992481203
medialorbitofrontal-rh,0.12096774193548387,0.13709677419354838,0.12096774193548387,0.13709677419354838,0.13709677419354838,0.12903225806451613,0.13709677419354838,0.08064516129032258
rostralanteriorcingulate-lh,0.11627906976744186,0.14728682170542637,0.11627906976744186,0.13178294573643412,0.14728682170542637,0.12403100775193798,0.13953488372093023,0.07751937984496124
rostralanteriorcingulate-rh,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.12643678160919541,0.11494252873563218
