,Fp1,FT9,TP9,P7,Fp2,AF7,P5,AF8
Fp1,0.5093457943925234,0.0,0.0,0.0,0.441588785046729,0.0,0.0,0.04906542056074766
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.4748743718592965,0.0,0.0,0.0,0.5251256281407035,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3877551020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.6122448979591837
