,CP5,FC6,AFz,F5,FT7,PO8,F6,AF4
CP5,0.5281199785752544,0.09105516871987145,0.12747723620782003,0.006427423674343867,0.07498660953401179,0.07766470273165506,0.024638457418318157,0.06963042313872522
FC6,0.11009174311926606,0.45749235474006117,0.1235474006116208,0.07522935779816514,0.04097859327217125,0.14495412844036698,0.02507645259938838,0.022629969418960245
AFz,0.16280653950953677,0.13487738419618528,0.4502724795640327,0.020435967302452316,0.039509536784741145,0.13283378746594005,0.05858310626702997,0.0006811989100817438
F5,0.005221932114882507,0.05308964316797215,0.014360313315926894,0.3738033072236728,0.16536118363794605,0.06614447345517842,0.16275021758050479,0.15926892950391644
FT7,0.05801335559265442,0.027545909849749584,0.025041736227045076,0.15776293823038398,0.34223706176961605,0.05133555926544241,0.16318864774624373,0.17487479131886477
PO8,0.08385269121813031,0.13371104815864024,0.11444759206798867,0.08555240793201133,0.07138810198300283,0.41529745042492916,0.06458923512747876,0.031161473087818695
F6,0.016722408026755852,0.017140468227424748,0.033444816053511704,0.1588628762541806,0.16764214046822742,0.04640468227424749,0.4519230769230769,0.10785953177257525
AF4,0.06377799415774099,0.01801363193768257,0.0009737098344693282,0.17721518987341772,0.20399221032132425,0.027263875365141188,0.12171372930866602,0.3870496592015579
