,FT9,TP9,FT10,FC6,F4,F8,Fp2,AF7
FT9,0.49645390070921985,0.0,0.0,0.0,0.0,0.0,0.0,0.5035460992907801
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.37410071942446044,0.302158273381295,0.3237410071942446,0.0,0.0
F4,0.0,0.0,0.0,0.2565789473684211,0.5197368421052632,0.2236842105263158,0.0,0.0
F8,0.0,0.0,0.0,0.36,0.288,0.352,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.3641025641025641,0.0,0.0,0.0,0.0,0.0,0.0,0.6358974358974359
