,FT9,TP9,FT10,FC6,F4,F8,Fp2,AF7
FT9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.32954545454545453,0.0,0.0,0.0,0.3352272727272727,0.3352272727272727,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.16666666666666666,0.0,0.0,0.0,0.4293785310734463,0.403954802259887,0.0
Fp2,0.0,0.16666666666666666,0.0,0.0,0.0,0.4096045197740113,0.423728813559322,0.0
AF7,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.95
