,CP5,FC6,AFz,F5,FT7,PO8,F6,AF4
CP5,0.16666666666666666,0.20833333333333334,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.0,0.0
FC6,0.04878048780487805,0.35365853658536583,0.0,0.3780487804878049,0.14634146341463414,0.07317073170731707,0.0,0.0
AFz,0.0,0.0,0.49295774647887325,0.0,0.0,0.0,0.5070422535211268,0.0
F5,0.03571428571428571,0.26785714285714285,0.0,0.5357142857142857,0.10714285714285714,0.05357142857142857,0.0,0.0
FT7,0.08888888888888889,0.24444444444444444,0.0,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.0,0.0
PO8,0.12903225806451613,0.22580645161290322,0.0,0.22580645161290322,0.22580645161290322,0.1935483870967742,0.0,0.0
F6,0.0,0.0,0.4044943820224719,0.0,0.0,0.0,0.5955056179775281,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
