,CP5,F8,Fp2,AF3,TP7,PO8,AF4,F2
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.4
Fp2,0.0,0.0,0.3157894736842105,0.34210526315789475,0.0,0.0,0.34210526315789475,0.0
AF3,0.0,0.0,0.09558823529411764,0.5220588235294118,0.0,0.0,0.38235294117647056,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.012658227848101266,0.0,0.0,0.0,0.8734177215189873,0.0,0.11392405063291139
AF4,0.0,0.0,0.09701492537313433,0.40298507462686567,0.0,0.0,0.5,0.0
F2,0.0,0.05263157894736842,0.0,0.0,0.0,0.42105263157894735,0.0,0.5263157894736842
