,CP5,F8,Fp2,AF3,TP7,PO8,AF4,F2
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.5708812260536399,0.0,0.42911877394636017,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.4845814977973568,0.0,0.5154185022026432,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
