,CP5,FC6,AFz,F5,FT7,PO8,F6,AF4
CP5,0.5614035087719298,0.0,0.43859649122807015,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.32727272727272727,0.0,0.33636363636363636,0.0,0.0,0.0,0.33636363636363636
AFz,0.47058823529411764,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.15352697095435686,0.0,0.5601659751037344,0.0,0.0,0.0,0.2863070539419087
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.21264367816091953,0.0,0.39655172413793105,0.0,0.0,0.0,0.39080459770114945
