,FT9,TP9,FT10,FC6,F4,F8,Fp2,AF7
FT9,0.38372093023255816,0.0,0.0,0.0,0.0,0.0,0.22674418604651161,0.38953488372093026
TP9,0.0,0.4,0.0,0.0,0.0,0.6,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.025,0.0,0.0,0.0,0.975,0.0,0.0
Fp2,0.33620689655172414,0.0,0.0,0.0,0.0,0.0,0.3275862068965517,0.33620689655172414
AF7,0.37640449438202245,0.0,0.0,0.0,0.0,0.0,0.21910112359550563,0.4044943820224719
