,CP5,FC6,AFz,F5,FT7,PO8,F6,AF4
CP5,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
FC6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.008620689655172414,0.0,0.0,0.0,0.0,0.9913793103448276,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
