,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fz,0.0,0.11904761904761904,0.023809523809523808,0.0,0.041050903119868636,0.017241379310344827,0.03201970443349754,0.0,0.048440065681444995,0.0,0.0,0.0,0.0,0.0,0.03284072249589491,0.0,0.03489326765188834,0.0,0.0931855500821018,0.0,0.0,0.06568144499178982,0.0,0.0,0.0,0.0,0.03981937602627258,0.0361247947454844,0.04064039408866995,0.026683087027914613,0.0,0.0,0.0,0.022988505747126436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02175697865353038,0.0,0.0,0.0,0.0,0.018883415435139574,0.0,0.08908045977011494,0.006157635467980296,0.0,0.05295566502463054,0.0,0.0,0.0,0.034482758620689655,0.04926108374384237,0.0,0.0,0.05295566502463054,0.0
F3,0.0,0.045627376425855515,0.07224334600760456,0.0,0.016730038022813688,0.06007604562737642,0.05931558935361217,0.0,0.016730038022813688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07300380228136882,0.0,0.06539923954372624,0.0,0.0,0.05931558935361217,0.0,0.0,0.0,0.0,0.07300380228136882,0.07300380228136882,0.013688212927756654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06007604562737642,0.0,0.060836501901140684,0.03954372623574144,0.0,0.06007604562737642,0.0,0.0,0.0,0.05399239543726236,0.050190114068441066,0.0,0.0,0.04714828897338403,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.05428881650380022,0.010857763300760043,0.0,0.11292073832790445,0.002171552660152009,0.021715526601520086,0.0,0.05428881650380022,0.0,0.0,0.0,0.0,0.02985884907709012,0.0,0.051031487513572206,0.025515743756786103,0.0,0.053203040173724216,0.0,0.0,0.053203040173724216,0.0,0.0,0.0,0.0,0.05537459283387622,0.028773072747014114,0.05266015200868621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05863192182410423,0.0,0.0,0.0,0.0,0.0,0.026601520086862108,0.0,0.038002171552660155,0.0,0.0,0.0,0.06406080347448426,0.0,0.03854505971769816,0.0,0.0,0.0494028230184582,0.0,0.0,0.0,0.0249728555917481,0.04451682953311618,0.0,0.0,0.0494028230184582,0.0
FC5,0.0,0.027918781725888325,0.05139593908629442,0.0,0.0038071065989847717,0.15862944162436549,0.03934010152284264,0.0,0.0038071065989847717,0.03553299492385787,0.0,0.0,0.0,0.0,0.06979695431472081,0.0,0.06091370558375635,0.0,0.044416243654822336,0.0,0.0,0.03934010152284264,0.0,0.0,0.0,0.0,0.06598984771573604,0.05139593908629442,0.0012690355329949238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02982233502538071,0.0,0.01967005076142132,0.0,0.0,0.0,0.0,0.048223350253807105,0.0,0.04060913705583756,0.07233502538071065,0.0,0.0399746192893401,0.0,0.0,0.0,0.03489847715736041,0.031725888324873094,0.0,0.0,0.02918781725888325,0.0
FC1,0.0,0.05445881552076242,0.051735874744724304,0.0,0.02859087814840027,0.04084411164057182,0.0653505786249149,0.0,0.02859087814840027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06603131381892444,0.0,0.06603131381892444,0.0,0.0,0.06603131381892444,0.0,0.0,0.0,0.0,0.06603131381892444,0.06603131381892444,0.025867937372362152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043567052416609936,0.0,0.06603131381892444,0.0224642614023145,0.0,0.06603131381892444,0.0,0.0,0.0,0.061946902654867256,0.05854322668481961,0.0,0.0,0.055820285908781485,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.09020217729393468,0.015552099533437015,0.0,0.07698289269051321,0.003110419906687403,0.03110419906687403,0.0,0.12986003110419908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03654743390357698,0.0,0.07620528771384137,0.0,0.0,0.07620528771384137,0.0,0.0,0.0,0.0,0.045878693623639194,0.038880248833592534,0.07698289269051321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006220839813374806,0.0,0.0552099533437014,0.0,0.0,0.07076205287713841,0.0,0.0,0.0,0.03576982892690513,0.06376360808709176,0.0,0.0,0.07076205287713841,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.1336405529953917,0.0,0.0,0.0,0.6105990783410138,0.0,0.0,0.0,0.0,0.0,0.0,0.02534562211981567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04377880184331797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18663594470046083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
