,bankssts-lh,fusiform-lh,inferiorparietal-lh,inferiortemporal-lh,lateraloccipital-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
bankssts-lh,0.1875,0.13636363636363635,0.16761363636363635,0.03409090909090909,0.125,0.09090909090909091,0.11931818181818182,0.13920454545454544
fusiform-lh,0.0777988614800759,0.17647058823529413,0.14990512333965844,0.0,0.17836812144212524,0.07969639468690702,0.17836812144212524,0.15939278937381404
inferiorparietal-lh,0.09151414309484193,0.1447587354409318,0.20632279534109818,0.0033277870216306157,0.15141430948419302,0.09816971713810316,0.16139767054908485,0.14309484193011648
inferiortemporal-lh,0.09032258064516129,0.0064516129032258064,0.025806451612903226,0.6516129032258065,0.0,0.1935483870967742,0.0,0.03225806451612903
lateraloccipital-lh,0.06702898550724638,0.161231884057971,0.1431159420289855,0.0,0.19927536231884058,0.07427536231884058,0.20833333333333334,0.14673913043478262
parahippocampal-rh,0.06896551724137931,0.09885057471264368,0.15402298850574714,0.0735632183908046,0.10114942528735632,0.2620689655172414,0.11494252873563218,0.12643678160919541
pericalcarine-lh,0.06217616580310881,0.15198618307426598,0.14680483592400692,0.0,0.19170984455958548,0.07944732297063903,0.22107081174438686,0.14680483592400692
pericalcarine-rh,0.07765151515151515,0.1590909090909091,0.1571969696969697,0.007575757575757576,0.1571969696969697,0.10037878787878787,0.16287878787878787,0.17803030303030304
