,frontalpole-lh,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-rh,rostralanteriorcingulate-lh,temporalpole-rh
frontalpole-lh,0.5692934782608695,0.059782608695652176,0.058423913043478264,0.07336956521739131,0.058423913043478264,0.03804347826086957,0.08559782608695653,0.057065217391304345
insula-lh,0.06919275123558484,0.14991762767710048,0.15650741350906094,0.14827018121911037,0.15485996705107083,0.047775947281713346,0.14827018121911037,0.12520593080724876
insula-rh,0.06949152542372881,0.14915254237288136,0.15593220338983052,0.14745762711864407,0.15593220338983052,0.04576271186440678,0.14745762711864407,0.1288135593220339
lateralorbitofrontal-lh,0.08695652173913043,0.13975155279503104,0.14440993788819875,0.15993788819875776,0.14440993788819875,0.04503105590062112,0.16304347826086957,0.11645962732919254
lateralorbitofrontal-rh,0.07008547008547009,0.14871794871794872,0.15555555555555556,0.147008547008547,0.15555555555555556,0.046153846153846156,0.147008547008547,0.12991452991452992
parahippocampal-rh,0.0486322188449848,0.05015197568389058,0.04711246200607903,0.05015197568389058,0.04711246200607903,0.6641337386018237,0.05015197568389058,0.0425531914893617
rostralanteriorcingulate-lh,0.09393063583815028,0.13005780346820808,0.13439306358381503,0.14884393063583815,0.13439306358381503,0.04190751445086705,0.20809248554913296,0.10838150289017341
temporalpole-rh,0.05374823196605375,0.10183875530410184,0.10466760961810467,0.10042432814710042,0.10466760961810467,0.033946251768033946,0.10042432814710042,0.4002828854314003
