,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.23154362416107382,0.18120805369127516,0.016778523489932886,0.013422818791946308,0.08053691275167785,0.17114093959731544,0.16778523489932887,0.13758389261744966
frontalpole-rh,0.16246498599439776,0.25770308123249297,0.01680672268907563,0.01680672268907563,0.14285714285714285,0.21008403361344538,0.12324929971988796,0.0700280112044818
medialorbitofrontal-lh,0.009615384615384616,0.019230769230769232,0.6442307692307693,0.0,0.0,0.11538461538461539,0.0,0.21153846153846154
parahippocampal-rh,0.05263157894736842,0.06578947368421052,0.0,0.46710526315789475,0.2631578947368421,0.05921052631578947,0.09210526315789473,0.0
rostralanteriorcingulate-lh,0.11026615969581749,0.21673003802281368,0.0,0.13688212927756654,0.30798479087452474,0.1482889733840304,0.07984790874524715,0.0
rostralanteriorcingulate-rh,0.1625,0.225,0.05,0.015625,0.096875,0.25,0.128125,0.071875
temporalpole-lh,0.20930232558139536,0.17054263565891473,0.003875968992248062,0.03875968992248062,0.06589147286821706,0.15891472868217055,0.21705426356589147,0.13565891472868216
temporalpole-rh,0.18781725888324874,0.1065989847715736,0.12690355329949238,0.0,0.0,0.09644670050761421,0.15736040609137056,0.3248730964467005
