,cuneus-lh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,rostralanteriorcingulate-rh
cuneus-lh,0.1330715532286213,0.13394415357766143,0.12958115183246074,0.13394415357766143,0.13394415357766143,0.1055846422338569,0.13045375218150088,0.09947643979057591
fusiform-lh,0.11939133827545845,0.13616855247756535,0.13226687475614515,0.1369488880218494,0.13421771361685525,0.10261412407335155,0.13304721030042918,0.10534529847834569
isthmuscingulate-rh,0.1128165771297007,0.1289332310053722,0.1427475057559478,0.13046815042210283,0.12701458173445895,0.10092095165003838,0.13967766692248657,0.11742133537989255
lingual-lh,0.1186046511627907,0.13565891472868216,0.13294573643410854,0.1372093023255814,0.13372093023255813,0.10193798449612403,0.13372093023255813,0.1062015503875969
parahippocampal-lh,0.12014134275618374,0.13623871221044365,0.13113466823714173,0.13663133097762073,0.13663133097762073,0.10325873576756969,0.13191990577149587,0.10404397330192383
parahippocampal-rh,0.11727493917274939,0.12846715328467154,0.12846715328467154,0.12846715328467154,0.12846715328467154,0.12749391727493917,0.12846715328467154,0.11289537712895377
pericalcarine-lh,0.11371494429504418,0.1298501728774491,0.14022281982328083,0.13138686131386862,0.1279293123319247,0.10103726469458317,0.1409911640414906,0.11486746062235882
rostralanteriorcingulate-rh,0.09769865392965697,0.11593573599652628,0.13156752062527138,0.11767260095527572,0.11376465479808945,0.09943551888840643,0.12852800694745983,0.19539730785931395
