,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.3679068019541526,0.1089815858699737,0.14205186020293123,0.0,0.020293122886133032,0.0,0.155956407365652,0.20481022172115745
frontalpole-lh,0.07935177423861414,0.2637608270466611,0.07320480581167924,0.05476390053087454,0.10058675607711651,0.06398435317127689,0.18021793797150043,0.18412964515227717
frontalpole-rh,0.1590909090909091,0.11195286195286196,0.2988215488215488,0.0008417508417508417,0.058922558922558925,0.003367003367003367,0.20075757575757575,0.16624579124579125
isthmuscingulate-rh,0.0,0.07808052053680357,0.0012200081333875558,0.3989426596177308,0.10939406262708418,0.3566490443269622,0.028060187067913786,0.027653517690117934
medialorbitofrontal-lh,0.02218570254724733,0.14626129827444537,0.05834018077239113,0.10969597370583402,0.3586688578471652,0.11462612982744454,0.10805258833196385,0.08216926869350863
pericalcarine-lh,0.0,0.08734472049689442,0.003105590062111801,0.3404503105590062,0.10908385093167702,0.3812111801242236,0.039596273291925464,0.03920807453416149
rostralanteriorcingulate-lh,0.11045417898414404,0.17495296963181942,0.12765385649019081,0.01961838215533459,0.07067992475141091,0.02848696586938995,0.2512765385649019,0.21687718355280838
rostralanteriorcingulate-rh,0.14065762004175367,0.17406054279749478,0.1022964509394572,0.018789144050104383,0.05271398747390397,0.027400835073068893,0.2111169102296451,0.272964509394572
