,frontalpole-lh,frontalpole-rh,fusiform-lh,lingual-lh,parahippocampal-lh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.23121005069429137,0.1071192417897289,0.09543751377562266,0.09279259422525898,0.09587833370068327,0.08794357504959224,0.13907868635662332,0.15054000440819926
frontalpole-rh,0.13424657534246576,0.24465753424657535,0.09972602739726028,0.07808219178082192,0.07506849315068494,0.07287671232876712,0.17835616438356164,0.11698630136986302
fusiform-lh,0.0751605624023607,0.06422496094428051,0.17861482381530985,0.16507550772435342,0.1631661169935775,0.1572643638257247,0.08227738239888908,0.11421628189550426
lingual-lh,0.07099494097807757,0.04907251264755481,0.16138279932546373,0.18010118043844855,0.17672849915682967,0.16711635750421586,0.07268128161888701,0.12192242833052276
parahippocampal-lh,0.07290095525389644,0.04692475280710575,0.15853862912686442,0.1756326462208815,0.18166582872465226,0.16641528406234288,0.07373889726830904,0.12418300653594772
pericalcarine-lh,0.07046979865771812,0.0480395619922289,0.16036736135641116,0.1753797244789827,0.1753797244789827,0.17926527728717767,0.06605439773931474,0.12504415400918403
rostralanteriorcingulate-lh,0.13981562774363476,0.1420105355575066,0.10272168568920105,0.09328358208955224,0.09525899912203688,0.08077260755048288,0.2032484635645303,0.1428884986830553
rostralanteriorcingulate-rh,0.11866480251660258,0.07427472911569381,0.1153442852149598,0.12670394966794826,0.12984970290108352,0.12408248864033555,0.11324711639286962,0.19783292555050683
