,entorhinal-lh,frontalpole-lh,fusiform-lh,inferiortemporal-lh,insula-lh,isthmuscingulate-rh,middletemporal-lh,parahippocampal-lh
entorhinal-lh,0.3476923076923077,0.12,0.043076923076923075,0.13846153846153847,0.12615384615384614,0.15076923076923077,0.0,0.07384615384615385
frontalpole-lh,0.12064343163538874,0.38605898123324395,0.021447721179624665,0.09919571045576407,0.11528150134048257,0.14745308310991956,0.0777479892761394,0.032171581769437
fusiform-lh,0.01824817518248175,0.0072992700729927005,0.3156934306569343,0.16423357664233576,0.17153284671532848,0.07116788321167883,0.0018248175182481751,0.25
inferiortemporal-lh,0.05655172413793103,0.041379310344827586,0.1406896551724138,0.24551724137931036,0.22206896551724137,0.1103448275862069,0.0,0.18344827586206897
insula-lh,0.04973118279569892,0.04973118279569892,0.13709677419354838,0.21236559139784947,0.24327956989247312,0.12096774193548387,0.0,0.1868279569892473
isthmuscingulate-rh,0.08946322067594434,0.1073558648111332,0.08548707753479125,0.16699801192842942,0.18886679920477137,0.2544731610337972,0.0,0.1073558648111332
middletemporal-lh,0.004405286343612335,0.14537444933920704,0.0,0.0,0.0,0.0,0.8502202643171806,0.0
parahippocampal-lh,0.031055900621118012,0.012422360248447204,0.2220496894409938,0.18788819875776397,0.1972049689440994,0.07608695652173914,0.0,0.2732919254658385
