,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,medialorbitofrontal-lh,parahippocampal-lh,parsorbitalis-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-lh,0.8373493975903614,0.018072289156626505,0.0,0.09036144578313253,0.0,0.0,0.0,0.05421686746987952
frontalpole-lh,0.004975124378109453,0.7761194029850746,0.06467661691542288,0.04975124378109453,0.0,0.04477611940298507,0.03980099502487562,0.01990049751243781
frontalpole-rh,0.0,0.06880733944954129,0.6788990825688074,0.0,0.0779816513761468,0.0,0.0,0.1743119266055046
fusiform-lh,0.05791505791505792,0.03088803088803089,0.0,0.7027027027027027,0.0,0.15444015444015444,0.03088803088803089,0.023166023166023165
medialorbitofrontal-lh,0.0,0.0,0.0794392523364486,0.0,0.7570093457943925,0.037383177570093455,0.1261682242990654,0.0
parahippocampal-lh,0.0,0.03862660944206009,0.0,0.2317596566523605,0.02575107296137339,0.6652360515021459,0.0,0.03862660944206009
parsorbitalis-rh,0.008097165991902834,0.016194331983805668,0.0,0.032388663967611336,0.10526315789473684,0.0,0.7449392712550608,0.0931174089068826
rostralanteriorcingulate-lh,0.039473684210526314,0.02631578947368421,0.16228070175438597,0.03070175438596491,0.0,0.03070175438596491,0.08333333333333333,0.6271929824561403
