,caudalmiddlefrontal-rh,inferiorparietal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-rh,0.2916666666666667,0.16666666666666666,0.1527777777777778,0.041666666666666664,0.013888888888888888,0.16666666666666666,0.0,0.16666666666666666
inferiorparietal-rh,0.13953488372093023,0.29069767441860467,0.12790697674418605,0.0,0.0,0.1744186046511628,0.0,0.26744186046511625
parstriangularis-rh,0.12857142857142856,0.15714285714285714,0.32857142857142857,0.0,0.0,0.15714285714285714,0.04285714285714286,0.18571428571428572
rostralmiddlefrontal-lh,0.10810810810810811,0.0,0.0,0.5675675675675675,0.1891891891891892,0.13513513513513514,0.0,0.0
rostralmiddlefrontal-rh,0.125,0.0,0.0,0.5,0.375,0.0,0.0,0.0
superiortemporal-lh,0.1276595744680851,0.1595744680851064,0.11702127659574468,0.031914893617021274,0.0,0.40425531914893614,0.0,0.1595744680851064
superiortemporal-rh,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.8,0.06666666666666667
supramarginal-rh,0.13636363636363635,0.26136363636363635,0.14772727272727273,0.0,0.0,0.17045454545454544,0.022727272727272728,0.26136363636363635
