,TP9,FT10,F8,AF7,POz,CPz,TP8,AF8
TP9,0.39705882352941174,0.0,0.23529411764705882,0.0,0.0,0.36764705882352944,0.0,0.0
FT10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.3404255319148936,0.0,0.3191489361702128,0.0,0.0,0.3404255319148936,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.38461538461538464,0.0,0.24615384615384617,0.0,0.0,0.36923076923076925,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
