,TP9,CP5,O1,Oz,C5,POz,CPz,AF8
TP9,0.23636363636363636,0.0,0.0,0.2545454545454545,0.2545454545454545,0.0,0.2545454545454545,0.0
CP5,0.0,0.2619047619047619,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,0.16666666666666666
O1,0.0,0.15584415584415584,0.42857142857142855,0.0,0.0,0.2987012987012987,0.0,0.11688311688311688
Oz,0.13592233009708737,0.0,0.0,0.3106796116504854,0.2912621359223301,0.0,0.2621359223300971,0.0
C5,0.13333333333333333,0.0,0.0,0.3047619047619048,0.29523809523809524,0.0,0.26666666666666666,0.0
POz,0.0,0.18181818181818182,0.3484848484848485,0.0,0.0,0.3333333333333333,0.0,0.13636363636363635
CPz,0.14,0.0,0.0,0.29,0.29,0.0,0.28,0.0
AF8,0.0,0.2571428571428571,0.2571428571428571,0.0,0.0,0.2571428571428571,0.0,0.22857142857142856
