,C3,TP9,Oz,AF7,C5,POz,CPz,TP8
C3,0.5573770491803278,0.0,0.0,0.12021857923497267,0.0,0.08196721311475409,0.0,0.24043715846994534
TP9,0.0,0.455026455026455,0.16137566137566137,0.03439153439153439,0.12698412698412698,0.0,0.2222222222222222,0.0
Oz,0.0,0.14251781472684086,0.42042755344418054,0.07125890736342043,0.19714964370546317,0.0,0.12589073634204276,0.04275534441805225
AF7,0.07308970099667775,0.04318936877076412,0.09966777408637874,0.44518272425249167,0.11295681063122924,0.16611295681063123,0.0,0.059800664451827246
C5,0.0,0.12151898734177215,0.20759493670886076,0.08860759493670886,0.37721518987341773,0.0,0.1848101265822785,0.020253164556962026
POz,0.06,0.0,0.0,0.196,0.0,0.612,0.0,0.132
CPz,0.0,0.22422680412371135,0.14175257731958762,0.0,0.18814432989690721,0.0,0.44587628865979384,0.0
TP8,0.17120622568093385,0.0,0.06614785992217899,0.07782101167315175,0.0311284046692607,0.13229571984435798,0.0,0.5214007782101168
