,C3,TP9,Oz,AF7,C5,POz,CPz,TP8
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.5660377358490566,0.0,0.0,0.0,0.0,0.4339622641509434,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CPz,0.0,0.5106382978723404,0.0,0.0,0.0,0.0,0.48936170212765956,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
