,TP9,CP5,O1,Oz,C5,POz,CPz,AF8
TP9,0.35714285714285715,0.0,0.26785714285714285,0.0,0.0,0.0,0.0,0.375
CP5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.3409090909090909,0.0,0.3181818181818182,0.0,0.0,0.0,0.0,0.3409090909090909
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.328125,0.0,0.234375,0.0,0.0,0.0,0.0,0.4375
