,Fp1,F7,O1,TP10,POz,CPz,TP8,AF8
Fp1,0.42045454545454547,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.3977272727272727
F7,0.0,0.37209302325581395,0.13953488372093023,0.27906976744186046,0.0,0.20930232558139536,0.0,0.0
O1,0.0,0.2857142857142857,0.2619047619047619,0.2857142857142857,0.0,0.16666666666666666,0.0,0.0
TP10,0.0,0.34328358208955223,0.1791044776119403,0.34328358208955223,0.0,0.13432835820895522,0.0,0.0
POz,0.3404255319148936,0.0,0.0,0.0,0.3191489361702128,0.0,0.0,0.3404255319148936
CPz,0.0,0.3389830508474576,0.15254237288135594,0.1864406779661017,0.0,0.3220338983050847,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.40476190476190477,0.0,0.0,0.0,0.19047619047619047,0.0,0.0,0.40476190476190477
