,TP9,CP5,O1,Oz,C5,POz,CPz,AF8
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.3125,0.34375,0.34375
CPz,0.0,0.0,0.0,0.0,0.0,0.13414634146341464,0.45121951219512196,0.4146341463414634
AF8,0.0,0.0,0.0,0.0,0.0,0.13414634146341464,0.43902439024390244,0.4268292682926829
