,Fp1,F7,O1,TP10,POz,CPz,TP8,AF8
Fp1,0.3333333333333333,0.0,0.34408602150537637,0.0,0.0,0.0,0.0,0.3225806451612903
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.32978723404255317,0.0,0.35106382978723405,0.0,0.0,0.0,0.0,0.3191489361702128
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.33707865168539325,0.0,0.33707865168539325,0.0,0.0,0.0,0.0,0.3258426966292135
