,TP9,CP5,O1,Oz,C5,POz,CPz,AF8
TP9,0.3548387096774194,0.0,0.27419354838709675,0.0,0.3709677419354839,0.0,0.0,0.0
CP5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.34,0.0,0.32,0.0,0.34,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.323943661971831,0.0,0.23943661971830985,0.0,0.43661971830985913,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
