,caudalmiddlefrontal-rh,parstriangularis-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.5344827586206896,0.22413793103448276,0.0,0.2413793103448276,0.0,0.0,0.0,0.0
parstriangularis-rh,0.18055555555555555,0.4305555555555556,0.0,0.19444444444444445,0.0,0.0,0.0,0.19444444444444445
postcentral-lh,0.0,0.0,0.27358490566037735,0.02830188679245283,0.16981132075471697,0.1509433962264151,0.2358490566037736,0.14150943396226415
postcentral-rh,0.19047619047619047,0.16666666666666666,0.011904761904761904,0.4166666666666667,0.0,0.0,0.0,0.21428571428571427
rostralmiddlefrontal-lh,0.0,0.0,0.16831683168316833,0.0,0.2871287128712871,0.15841584158415842,0.15841584158415842,0.22772277227722773
rostralmiddlefrontal-rh,0.0,0.0,0.15053763440860216,0.0,0.17204301075268819,0.43010752688172044,0.13978494623655913,0.10752688172043011
superiorparietal-rh,0.0,0.0,0.27,0.02,0.17,0.15,0.24,0.15
superiortemporal-rh,0.0,0.09859154929577464,0.11267605633802817,0.1267605633802817,0.15492957746478872,0.08450704225352113,0.1056338028169014,0.31690140845070425
