,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-rh,0.8235294117647058,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.2696629213483146,0.2696629213483146,0.19101123595505617,0.0,0.0,0.2247191011235955,0.0449438202247191
parsopercularis-lh,0.0,0.22641509433962265,0.2830188679245283,0.16037735849056603,0.0,0.04716981132075472,0.24528301886792453,0.03773584905660377
parstriangularis-rh,0.0,0.1956521739130435,0.18478260869565216,0.3804347826086957,0.0,0.0,0.1956521739130435,0.043478260869565216
rostralmiddlefrontal-lh,0.018867924528301886,0.0,0.0,0.0,0.8679245283018868,0.11320754716981132,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.05660377358490566,0.0,0.11320754716981132,0.7735849056603774,0.05660377358490566,0.0
superiorparietal-rh,0.0,0.19101123595505617,0.25842696629213485,0.1797752808988764,0.0,0.056179775280898875,0.2696629213483146,0.0449438202247191
superiortemporal-rh,0.0,0.21052631578947367,0.21052631578947367,0.21052631578947367,0.0,0.0,0.21052631578947367,0.15789473684210525
