,FC1,TP9,Oz,T8,Fp2,AF7,C1,P2
FC1,0.3219814241486068,0.08720330237358101,0.13003095975232198,0.11867905056759546,0.10681114551083591,0.1697626418988648,0.0,0.06553147574819401
TP9,0.06316173786053304,0.2741876597298284,0.1686746987951807,0.22161372763782403,0.03797006206644761,0.038335158817086525,0.11281489594742607,0.0832420591456736
Oz,0.07120915945266686,0.12622172577492322,0.2837196313878805,0.17704551801172858,0.07204691426975705,0.09410779111979894,0.07623568835520804,0.09941357162803686
T8,0.07024419656315949,0.1793789568887549,0.19053361471208924,0.3174555321073259,0.02894181489297558,0.04311124510099487,0.09828157974072957,0.07205305999397045
Fp2,0.08677513558614935,0.04130162703379224,0.10596579057154777,0.03754693366708386,0.3800584063412599,0.2553191489361702,0.02920317062995411,0.06382978723404255
AF7,0.1315265045834994,0.04065364687126345,0.13272220007971303,0.055001992825827024,0.2411319250697489,0.3371861299322439,0.012754085292945397,0.04902351534475887
C1,0.0,0.17416050085372795,0.15651678998292545,0.18725099601593626,0.040978941377347755,0.01935116676152533,0.3636881047239613,0.05805350028457598
P2,0.06869806094182826,0.12409972299168975,0.1955678670360111,0.13019390581717452,0.08476454293628809,0.06814404432132964,0.05595567867036011,0.2725761772853186
