,FC1,TP9,Oz,T8,Fp2,AF7,C1,P2
FC1,0.33980582524271846,0.33980582524271846,0.0,0.32038834951456313,0.0,0.0,0.0,0.0
TP9,0.32038834951456313,0.33980582524271846,0.0,0.33980582524271846,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.43209876543209874,0.0,0.0,0.35802469135802467,0.0,0.20987654320987653
T8,0.31,0.33,0.0,0.36,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.3563218390804598,0.0,0.0,0.4482758620689655,0.0,0.19540229885057472
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.34,0.0,0.0,0.34,0.0,0.32
