,FC1,TP9,Oz,T8,Fp2,AF7,C1,P2
FC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.4153846153846154,0.0,0.15384615384615385,0.0,0.0,0.4307692307692308
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.3448275862068966,0.0,0.3103448275862069,0.0,0.0,0.3448275862068966
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P2,0.0,0.0,0.4057971014492754,0.0,0.14492753623188406,0.0,0.0,0.4492753623188406
