,FT10,FC6,F4,F8,Fp2,AF7,C5,F2
FT10,0.24096385542168675,0.25301204819277107,0.25301204819277107,0.0,0.0,0.0,0.0,0.25301204819277107
FC6,0.16666666666666666,0.29365079365079366,0.29365079365079366,0.0,0.0,0.0,0.0,0.24603174603174602
F4,0.1693548387096774,0.2903225806451613,0.2903225806451613,0.0,0.0,0.0,0.0,0.25
F8,0.0,0.0,0.0,0.3142857142857143,0.34285714285714286,0.34285714285714286,0.0,0.0
Fp2,0.0,0.0,0.0,0.19672131147540983,0.4262295081967213,0.3770491803278688,0.0,0.0
AF7,0.0,0.0,0.0,0.21052631578947367,0.40350877192982454,0.38596491228070173,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.18584070796460178,0.2743362831858407,0.2743362831858407,0.0,0.0,0.0,0.0,0.26548672566371684
