,FT9,TP9,P8,FT10,F8,AF7,C5,AF8
FT9,0.6153846153846154,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0
TP9,0.0,0.5434782608695652,0.16666666666666666,0.0,0.10144927536231885,0.08695652173913043,0.10144927536231885,0.0
P8,0.0,0.3116883116883117,0.2987012987012987,0.0,0.12337662337662338,0.11688311688311688,0.14935064935064934,0.0
FT10,0.5078125,0.0,0.0,0.4921875,0.0,0.0,0.0,0.0
F8,0.0,0.23529411764705882,0.14285714285714285,0.0,0.226890756302521,0.20168067226890757,0.19327731092436976,0.0
AF7,0.0,0.22018348623853212,0.14678899082568808,0.0,0.22018348623853212,0.21100917431192662,0.2018348623853211,0.0
C5,0.0,0.224,0.168,0.0,0.2,0.192,0.216,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
