,FT9,C4,FT10,F8,Fp2,AF7,C5,AF4
FT9,0.32653061224489793,0.0,0.0,0.0,0.0,0.336734693877551,0.336734693877551,0.0
C4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.2894736842105263,0.0,0.0,0.0,0.0,0.35964912280701755,0.3508771929824561,0.0
C5,0.2972972972972973,0.0,0.0,0.0,0.0,0.35135135135135137,0.35135135135135137,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
