,CP5,P7,O1,P8,Fp2,CP3,P5,AF4
CP5,0.46511627906976744,0.0,0.09302325581395349,0.0,0.0,0.0,0.4418604651162791,0.0
P7,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0
O1,0.25,0.125,0.5,0.0,0.0,0.0,0.125,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
P5,0.4594594594594595,0.0,0.02702702702702703,0.0,0.0,0.02702702702702703,0.4864864864864865,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
