,CP5,P7,O1,P8,Fp2,CP3,P5,AF4
CP5,0.5081967213114754,0.0,0.0,0.0,0.0,0.0,0.4918032786885246,0.0
P7,0.0,0.6578947368421053,0.2631578947368421,0.0,0.0,0.07894736842105263,0.0,0.0
O1,0.0,0.43478260869565216,0.43478260869565216,0.0,0.0,0.13043478260869565,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.36363636363636365,0.36363636363636365,0.0,0.0,0.2727272727272727,0.0,0.0
P5,0.5079365079365079,0.0,0.0,0.0,0.0,0.0,0.49206349206349204,0.0
AF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
