,Fz,F3,TP10,T8,FC2,F1,CPz,FCz
Fz,0.13043478260869565,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.0,0.0,0.17391304347826086,0.17391304347826086
F3,0.05084745762711865,0.2711864406779661,0.13559322033898305,0.06779661016949153,0.0,0.0,0.22033898305084745,0.2542372881355932
TP10,0.07692307692307693,0.20512820512820512,0.1794871794871795,0.10256410256410256,0.0,0.0,0.23076923076923078,0.20512820512820512
T8,0.1111111111111111,0.18518518518518517,0.18518518518518517,0.14814814814814814,0.0,0.0,0.18518518518518517,0.18518518518518517
FC2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.058823529411764705,0.23529411764705882,0.1568627450980392,0.0784313725490196,0.0,0.0,0.23529411764705882,0.23529411764705882
FCz,0.05357142857142857,0.25,0.14285714285714285,0.07142857142857142,0.0,0.0,0.23214285714285715,0.25
