,Fz,F3,TP10,T8,FC2,F1,CPz,FCz
Fz,0.4230769230769231,0.11538461538461539,0.0,0.3076923076923077,0.0,0.0,0.0,0.15384615384615385
F3,0.26666666666666666,0.2,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666
TP10,0.0,0.0,0.25,0.0,0.375,0.375,0.0,0.0
T8,0.391304347826087,0.13043478260869565,0.0,0.30434782608695654,0.0,0.0,0.0,0.17391304347826086
FC2,0.0,0.0,0.15,0.0,0.4,0.45,0.0,0.0
F1,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.5555555555555556,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.3125,0.1875,0.0,0.25,0.0,0.0,0.0,0.25
