,Fz,F3,TP10,T8,FC2,F1,CPz,FCz
Fz,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.0,0.0,0.0,0.4444444444444444,0.4,0.15555555555555556,0.0
F1,0.0,0.0,0.0,0.0,0.4375,0.3958333333333333,0.16666666666666666,0.0
CPz,0.0,0.0,0.0,0.0,0.34782608695652173,0.34782608695652173,0.30434782608695654,0.0
FCz,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5
