,Pz,Oz,TP10,F8,Fp2,F1,CPz,F2
Pz,0.23529411764705882,0.0,0.0,0.23529411764705882,0.29411764705882354,0.23529411764705882,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.15384615384615385,0.0,0.0,0.2692307692307692,0.34615384615384615,0.23076923076923078,0.0,0.0
Fp2,0.13793103448275862,0.0,0.0,0.27586206896551724,0.3793103448275862,0.20689655172413793,0.0,0.0
F1,0.18181818181818182,0.0,0.0,0.2727272727272727,0.3181818181818182,0.22727272727272727,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
