,Fz,F3,TP10,T8,FC2,F1,CPz,FCz
Fz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.7142857142857143,0.0,0.07142857142857142,0.0,0.0,0.21428571428571427,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.4,0.0,0.2,0.0,0.0,0.4,0.0
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.5,0.0,0.125,0.0,0.0,0.375,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
