,Fp1,TP10,Cz,F8,AF7,C5,FC4,FCz
Fp1,0.625,0.0,0.0,0.25,0.0,0.125,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.45454545454545453,0.0,0.0,0.36363636363636365,0.0,0.18181818181818182,0.0,0.0
AF7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
C5,0.375,0.0,0.0,0.375,0.0,0.25,0.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
