,Fp1,F3,TP10,T8,AF3,AFz,C5,FC4
Fp1,0.35344827586206895,0.04310344827586207,0.27586206896551724,0.017241379310344827,0.0,0.3103448275862069,0.0,0.0
F3,0.028455284552845527,0.3333333333333333,0.028455284552845527,0.17479674796747968,0.13414634146341464,0.0,0.14227642276422764,0.15853658536585366
TP10,0.20689655172413793,0.04827586206896552,0.4,0.020689655172413793,0.027586206896551724,0.20689655172413793,0.0896551724137931,0.0
T8,0.020942408376963352,0.20418848167539266,0.015706806282722512,0.2670157068062827,0.18324607329842932,0.015706806282722512,0.08376963350785341,0.2094240837696335
AF3,0.0,0.2147239263803681,0.03067484662576687,0.22699386503067484,0.24539877300613497,0.0,0.06748466257668712,0.2147239263803681
AFz,0.2692307692307692,0.007692307692307693,0.24615384615384617,0.007692307692307693,0.0,0.36923076923076925,0.007692307692307693,0.09230769230769231
C5,0.0,0.13901345291479822,0.053811659192825115,0.06278026905829596,0.04932735426008968,0.0,0.6143497757847534,0.08071748878923767
FC4,0.009523809523809525,0.18095238095238095,0.0,0.19523809523809524,0.1523809523809524,0.06190476190476191,0.09047619047619047,0.30952380952380953
