,C3,Oz,O2,F8,AFz,POz,PO4,PO8
C3,0.14285714285714285,0.14337851929092804,0.0,0.14285714285714285,0.14155370177267987,0.14259645464025025,0.14337851929092804,0.14337851929092804
Oz,0.1423763914056433,0.1444473207351799,0.0,0.14185865907325912,0.14056432824229873,0.1423763914056433,0.14418845456898782,0.14418845456898782
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.1427077888133821,0.1432305279665447,0.0,0.1427077888133821,0.14192368008363826,0.1429691583899634,0.1432305279665447,0.1432305279665447
AFz,0.14293235061858384,0.14293235061858384,0.0,0.14293235061858384,0.14240589628849698,0.14293235061858384,0.14293235061858384,0.14293235061858384
POz,0.14225831805082526,0.14304427560911712,0.0,0.14225831805082526,0.14173434634529736,0.1451401624312287,0.14278228975635315,0.14278228975635315
PO4,0.14241325737959606,0.1444847229414811,0.0,0.1418953909891248,0.14060072501294665,0.14215432418436044,0.14422578974624548,0.14422578974624548
PO8,0.14241325737959606,0.1444847229414811,0.0,0.1418953909891248,0.14060072501294665,0.14215432418436044,0.14422578974624548,0.14422578974624548
