,C3,Oz,O2,F8,AFz,POz,PO4,PO8
C3,0.14617691154422788,0.14055472263868066,0.0,0.14655172413793102,0.14055472263868066,0.14580209895052473,0.14055472263868066,0.13980509745127437
Oz,0.14097744360902256,0.14736842105263157,0.0,0.14135338345864662,0.1349624060150376,0.1406015037593985,0.14736842105263157,0.14736842105263157
O2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
F8,0.14616822429906542,0.1405607476635514,0.0,0.14654205607476636,0.14018691588785046,0.14616822429906542,0.1405607476635514,0.13981308411214954
AFz,0.14528593508500773,0.13871715610510046,0.0,0.14567233384853168,0.14683153013910355,0.14683153013910355,0.13871715610510046,0.13794435857805254
POz,0.1458955223880597,0.13955223880597015,0.0,0.14626865671641792,0.141044776119403,0.14888059701492537,0.13955223880597015,0.13880597014925372
PO4,0.14097744360902256,0.14736842105263157,0.0,0.14135338345864662,0.1349624060150376,0.1406015037593985,0.14736842105263157,0.14736842105263157
PO8,0.14080785201963006,0.1476028690071725,0.0,0.14118535296338242,0.1347678369195923,0.1404303510758777,0.1476028690071725,0.1476028690071725
