,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.0,0.5666666666666667,0.43333333333333335,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.0,0.32608695652173914,0.5,0.0,0.0,0.17391304347826086,0.0,0.0
fusiform-lh,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.5555555555555556
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.6875
