,entorhinal-lh,frontalpole-rh,inferiortemporal-lh,middletemporal-lh,parstriangularis-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.7441860465116279,0.0,0.16279069767441862,0.08139534883720931,0.011627906976744186,0.0,0.0,0.0
frontalpole-rh,0.0,0.7727272727272727,0.0,0.0,0.0,0.22727272727272727,0.0,0.0
inferiortemporal-lh,0.15454545454545454,0.0,0.7363636363636363,0.0,0.0,0.0,0.10909090909090909,0.0
middletemporal-lh,0.07575757575757576,0.0,0.0,0.7272727272727273,0.19696969696969696,0.0,0.0,0.0
parstriangularis-lh,0.0,0.0,0.0,0.16176470588235295,0.8382352941176471,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.20238095238095238,0.0,0.0,0.0,0.7738095238095238,0.0,0.023809523809523808
temporalpole-lh,0.0,0.0,0.2692307692307692,0.0,0.0,0.0,0.7307692307692307,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.9375
