,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,lingual-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,0.5275590551181102,0.4330708661417323,0.0,0.0,0.03937007874015748,0.0,0.0
caudalanteriorcingulate-rh,0.0,0.4316546762589928,0.5323741007194245,0.0,0.0,0.03597122302158273,0.0,0.0
frontalpole-lh,0.0125,0.0,0.0,0.5375,0.15,0.075,0.15625,0.06875
frontalpole-rh,0.0,0.0,0.0,0.14285714285714285,0.453416149068323,0.031055900621118012,0.2360248447204969,0.13664596273291926
lingual-lh,0.0,0.09722222222222222,0.09722222222222222,0.16666666666666666,0.041666666666666664,0.5972222222222222,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.18064516129032257,0.2645161290322581,0.0,0.3548387096774194,0.2
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0948905109489051,0.1897810218978102,0.0,0.24817518248175183,0.46715328467153283
