,entorhinal-lh,frontalpole-lh,frontalpole-rh,fusiform-lh,insula-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.6033755274261603,0.0,0.0,0.24050632911392406,0.0,0.0,0.1518987341772152,0.004219409282700422
frontalpole-lh,0.0,0.6272727272727273,0.2909090909090909,0.0,0.0,0.08181818181818182,0.0,0.0
frontalpole-rh,0.0,0.35467980295566504,0.4433497536945813,0.0,0.0,0.2019704433497537,0.0,0.0
fusiform-lh,0.23949579831932774,0.0,0.0,0.542016806722689,0.0,0.0,0.15546218487394958,0.06302521008403361
insula-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.12568306010928962,0.2677595628415301,0.0,0.0,0.5792349726775956,0.0,0.0273224043715847
temporalpole-lh,0.14344262295081966,0.0,0.0,0.14344262295081966,0.0,0.0,0.7131147540983607,0.0
temporalpole-rh,0.01775147928994083,0.0,0.0,0.08875739644970414,0.0,0.01775147928994083,0.0,0.8757396449704142
